FID	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7
      70	0.0251936808683	-0.0451760570591	0.0028246420935	0.0253590258268	0.0063267977639	0.0026482091184	-0.0074826955028	-0.0154413113404
      71	-0.0352057439489	-0.0084215700463	-0.0003742033582	-0.0009145303006	0.0176006515731	0.0049822837926	-0.0392079911567	-0.0098058375706
      72	0.0269932820913	0.0430500903240	0.0002738632285	0.0348717964708	0.0353844680300	0.0090902186015	-0.0375577304887	0.0294532396392
      73	0.0267502203896	0.0417338230995	-0.0050315196933	0.0244467730923	0.0212860585013	0.0207819132936	0.0184975510929	-0.0278159463889
      74	0.0273428114919	0.0441211024314	-0.0042196681790	0.0292015869959	0.0498771863589	0.0343548640094	-0.0072840721071	0.0039905616093
      75	0.0269465977381	0.0433021240713	-0.0016709956502	0.0188729449877	-0.0334222360375	0.0039992953165	-0.0246211748986	-0.0113651640258
      76	0.0292108506033	0.0321673703273	-0.0024688777628	-0.0580758649999	0.0211579395016	0.0564335659171	-0.0361127985311	-0.0129755928207
      77	0.0250941110788	-0.0107788057586	-0.0020705076998	-0.0510579388293	-0.0566148009095	0.0308816177406	-0.0424957818633	-0.0082120891771
      78	-0.0091427062080	-0.0138754952857	-0.0013546066240	-0.1096013523818	-0.0951503123745	-0.0124632207736	0.0454393427442	-0.0432941838668
      79	0.0244919116729	-0.0448742232334	-0.0006375302032	0.0203089719313	0.0064066084559	0.0047782693249	0.0503249926377	0.0097394287334
      80	-0.0398216913756	-0.0057025174693	0.0017967127935	-0.0150016107877	-0.0199961176027	0.0530340385114	0.0036003961972	0.0424057906450
      81	-0.0472270877048	0.0023574470980	-0.0076797188413	0.0204126602878	-0.0019766280434	-0.0400336100629	0.0237024221734	0.0012768825424
      82	0.0275115374255	0.0429767212050	0.0027011388771	0.0215186235464	0.0000496814619	0.0008039689726	0.0062113114914	-0.0134975534163
      83	0.0255418927978	-0.0182751954846	0.0032458922672	-0.0270096187542	0.0087928466498	0.0138708879080	-0.0440454605985	0.0062833450836
      84	0.0245935751978	-0.0451469433220	-0.0025306986699	0.0195564995366	-0.0367881124869	-0.0083794004731	-0.0193623214667	-0.0000875315123
      85	0.0272178179422	0.0426003270417	-0.0012952609682	0.0200674994159	-0.0425753642695	0.0035896473864	0.0381426843391	0.0259737335294
      86	-0.0487099312514	0.0019212227676	-0.0039804902442	0.0129388916009	-0.0030683674795	0.0622050501591	-0.0129995092826	-0.0027351428742
      87	-0.0490960956407	0.0012263976787	-0.0050247980415	0.0236663232032	0.0241240327603	-0.0096809233437	0.0209119444857	0.0373118249684
      88	0.0252606306759	-0.0448102772628	-0.0034218072368	0.0255680444698	-0.0420400791048	0.0094302596356	0.0008399411804	-0.0441485948497
      89	-0.0013408451383	0.0282431324197	-0.0021934512345	-0.0062495174241	-0.0228074459475	0.0047781840134	-0.0129099028554	0.0063189854235
      90	-0.0050766572996	0.0260657581457	-0.0049565118393	-0.0192263820073	0.0156476688531	0.0175781450508	-0.0089256030431	0.0166912729644
      91	-0.0487968942564	0.0015061555732	-0.0044482602565	0.0126216419577	0.0701815345483	0.0384833716303	-0.0500302662615	0.0054742969034
      92	-0.0222553850820	-0.0160297221698	-0.0053345528896	-0.0150698764187	-0.0407947644091	-0.0406491513613	0.0109003807325	0.0103789174465
      93	-0.0486823788507	0.0022038222420	-0.0016185468667	0.0279642921441	0.0129934925308	0.0005870093917	-0.0296734335412	0.0165935886622
      94	-0.0487743444802	0.0014909820009	-0.0102492426650	0.0246488279178	-0.0342890310945	-0.0042501132897	0.0254997073913	0.0181644837957
      95	-0.0274715289904	0.0141546593790	-0.0010380888172	-0.0209318664225	0.0054928174826	-0.0096915106613	0.0016512028384	-0.0353909567945
      96	-0.0449157714161	0.0049532622440	-0.0026778847278	0.0100541655380	-0.0158201753394	-0.0237158989127	-0.0039163067543	0.0054686961830
      97	-0.0473857195822	-0.0000822345173	-0.0043087864619	0.0055341453614	0.0215196310660	-0.0144863260769	0.0099615135089	-0.0556258728911
      98	-0.0307346619434	0.0019599118075	0.0023464981115	-0.0981396521025	0.0802262845984	0.0547278526602	-0.0290342190327	0.0292412053404
      99	-0.0487064464727	0.0010995879934	-0.0000020774711	0.0182455422421	-0.0067628625978	0.0408655874780	0.0134315748906	0.0021355898335
     100	-0.0411483488934	0.0051635131245	-0.0025580886932	-0.0217780423182	-0.0285812266030	-0.0185122047530	-0.0033695448278	0.0116977556898
     101	0.0268029024955	0.0433966717897	0.0034608308931	0.0345640880134	-0.0091696325272	-0.0092697132013	-0.0174719029087	-0.0073864585549
     102	0.0262234348771	0.0431964271064	0.0004621969103	0.0267047683886	-0.0020709045863	0.0117377263122	-0.0226285752368	-0.0300282225171
     103	-0.0496665108502	0.0023769453204	-0.0099750013539	0.0152474596999	0.0173630281874	-0.0043123226577	0.0300182503556	0.0165526815574
     104	0.0109098179841	0.0356731401643	0.0077537273101	0.0043105774664	-0.0296142523781	-0.0118907354663	0.0257613761995	-0.0132537992368
     105	-0.0473390798678	0.0020149138243	-0.0032581677998	0.0157127954810	-0.0007934942177	-0.0045395301973	0.0271102535719	-0.0039157554055
     106	0.0104852504065	0.0189055988819	0.0022914787370	-0.1011610301017	0.0228803275118	-0.0697279851149	0.0285801243658	0.0728899457250
     107	0.0000334471102	-0.0292015709789	0.0000855246375	-0.0065781930768	0.0260969836497	-0.0635990099250	-0.0344274471021	0.0411216424939
     108	-0.0488254777752	0.0015299897571	0.0003931145026	0.0298121690237	-0.0408188851815	0.0308901120243	-0.0041552958137	-0.0272151745891
     109	-0.0483216153736	0.0031317603747	-0.0040418070430	0.0179170373046	0.0011276835739	-0.0111883877630	0.0127194743486	0.0020091741380
     110	-0.0451178140604	0.0036251125744	-0.0053830195901	0.0057283780077	-0.0049054645778	-0.0140287942309	-0.0327491193009	0.0047626999729
     111	0.0229307173291	0.0385879369154	0.0073842009397	-0.0133517091238	-0.0376577155201	-0.0039373515704	-0.0002337984843	-0.0115710450797
     112	0.0283094502157	0.0134648765797	-0.0031801200372	-0.0620522700545	-0.0163478251994	-0.0272261980147	0.0749305704457	-0.0435880670683
     113	0.0274663703305	0.0431972407946	-0.0002133237560	0.0325792264378	0.0028536916707	-0.0204459594049	-0.0189759215442	0.0237338517800
     114	0.0279062390249	0.0128328578719	0.0039363144817	-0.0470749475940	-0.0126913176257	0.0031225772449	-0.0775578649138	-0.0200317459609
     115	0.0210048082127	0.0303112804259	-0.0001578929372	-0.0997170445078	0.0566323148790	0.0131679909750	0.0324923038887	-0.0042338345887
     116	-0.0159281702459	-0.0198659301864	-0.0017781950398	-0.0127152616763	0.0138253326566	-0.0108553206832	-0.0062041965164	-0.0179004164091
     117	-0.0476841325002	0.0000602736001	-0.0021823119820	0.0148120297890	-0.0033347220563	0.0017902967810	0.0116617350694	-0.0042250555581
     118	-0.0478784122370	0.0012635457313	-0.0082081381798	0.0218978706566	-0.0052118725309	-0.0446373570016	0.0197699506404	-0.0087837026901
     119	-0.0451915659266	0.0044228306673	-0.0011780097654	0.0048583452569	-0.0039338303899	0.0344336668178	-0.0265394064048	0.0095755400212
     120	0.0238995840328	0.0429577438905	-0.0018065929459	0.0227048701720	0.0015251730187	0.0446015154590	0.0454259243795	0.0028374001402
     121	-0.0487025967185	0.0020151888026	-0.0019879726265	0.0260247784739	0.0252834284039	0.0096823651785	0.0109306033825	0.0096018046158
     122	0.0267924675955	0.0437150447128	0.0015634425347	0.0243560722472	-0.0267920878432	0.0247108499697	0.0207569242250	-0.0165273246637
     123	-0.0492368511807	0.0019917732337	-0.0038754033168	0.0183990014361	0.0421652223612	-0.0110441485667	-0.0054649603551	0.0195283800095
     124	-0.0286898979487	-0.0113245889250	0.0011178412192	-0.0149857308902	-0.0448714648948	0.0039790715940	0.0227081892879	-0.0432891269329
     125	-0.0477337047396	0.0008843558190	-0.0063265635371	0.0404837144194	0.0107825154878	-0.0205863152089	0.0034806780815	-0.0149530264448
     126	-0.0094779839945	0.0252326032529	-0.0029068523720	-0.0325127842758	-0.0090946995488	-0.0342528350752	0.0235933028186	0.0078206302359
     127	-0.0478692886022	0.0002469940138	-0.0005208509801	-0.0035684290550	0.0126747654548	0.0403553547872	-0.0129116698572	-0.0141741360398
     128	0.0253555098346	-0.0406447580335	-0.0021570167100	-0.0141093205292	-0.0077244368816	0.0418750855013	0.0135358718225	-0.0344133733574
     129	0.0270020255649	0.0433213545744	-0.0016843315714	0.0291346792427	-0.0160609248042	-0.0306650081602	0.1209225976317	-0.0127499906795
     130	-0.0240318072991	-0.0151133817435	-0.0014086366336	-0.0151529907393	0.0698800854553	-0.0712606989047	0.0056381206182	-0.0435744728921
     131	0.0282720823543	0.0118284668481	-0.0015429632209	-0.0674126510617	-0.0147766586405	-0.0618649774493	0.0417132722523	-0.0322582497813
     132	0.0265968805674	0.0427464005352	-0.0044343790767	0.0338153198676	0.0214341641106	-0.0316407570491	-0.0258440718951	-0.0221887628376
     133	0.0244885170813	-0.0442718170023	0.0005180449755	0.0183109967145	0.0061230745150	-0.0281535301179	0.0197731905753	0.0325437498939
     134	-0.0489120164933	0.0024203558444	-0.0068064283603	0.0215229016831	-0.0035724686870	0.0029473209331	0.0109360199440	0.0368285034702
     135	0.0266917533131	0.0428528574304	-0.0003483239444	0.0159405944667	0.0007437532203	-0.0225026423719	0.0132473480069	-0.0162555694327
     136	-0.0500677635684	0.0013164710971	-0.0068419529988	0.0269058865241	-0.0439075860317	-0.0443791824502	0.0100584280642	0.0123471859876
     137	-0.0494083299909	0.0017828779260	0.0010495003742	0.0312669055008	-0.0188884921411	-0.0232251688360	-0.0567707922850	-0.0034550998791
     138	0.0240347727234	-0.0449080225319	-0.0000733523511	0.0199305163366	0.0220400830189	-0.0392065198230	-0.0147683830767	0.0029493155442
     139	0.0226429012082	-0.0351389133970	0.0012141404175	-0.0344288608367	-0.0118984957348	-0.0472269659858	0.0159420636739	0.0011242607377
     140	-0.0474470390914	0.0017681361892	-0.0063445078246	0.0178009824506	0.0003212054445	-0.0077766315026	0.0296237721861	-0.0145262504830
     141	-0.0492368664598	0.0021527290306	-0.0054660113666	0.0179333747518	0.0387443850573	0.0155075363829	-0.0177439626706	0.0247563633047
     142	-0.0166238521652	0.0198480940519	-0.0067780113793	-0.0346003494532	-0.0627897285280	-0.0077947650374	-0.0209581897110	-0.0186108761559
     143	0.0259635827364	0.0430893942411	0.0010574521091	0.0294139186349	0.0457166398392	0.0287600865018	-0.0130777887558	0.0009649316582
     144	0.0275691453040	0.0400619636023	0.0025623075790	-0.0102603885523	0.0150847074349	-0.0172255002939	0.0352856762803	-0.0156619754369
     145	0.0243334692290	-0.0424900969388	-0.0033281916627	0.0032636612321	0.0192327181878	0.0187804589269	0.0201114227201	-0.0127897512724
     146	0.0246473186552	-0.0442068247012	0.0002626094328	0.0254085788558	0.0096695552922	-0.0349817230537	0.0217938986096	0.0034047731912
     147	-0.0488755948221	0.0017222113252	-0.0012811969185	0.0191193340439	0.0025147269080	-0.0205393486583	-0.0026360345862	0.0081004331256
     148	0.0036421425935	-0.0304823480230	-0.0004201360297	-0.0530349600573	-0.0052796635471	-0.0566336996357	-0.0188370490862	-0.0096430668768
     149	0.0273168767614	0.0407889200105	0.0045160645724	0.0019506660505	-0.0127075214467	-0.0044775544747	-0.0009757000921	0.0022766757493
     150	0.0244295977902	-0.0439948584046	-0.0040481380636	0.0176371165273	0.0019666775700	-0.0398903857066	-0.0007068942012	-0.0334043723556
     151	0.0248480702303	-0.0307434128212	0.0011739559098	-0.0136280746847	0.0209352303654	0.0014140263138	-0.0330832708351	0.0040097364302
     152	0.0256977146977	-0.0339853777579	0.0014523967805	-0.0219783732360	0.0380935842956	0.0315332562614	0.0149911642105	0.0471520304561
     153	-0.0175518001769	-0.0159949617723	-0.0034906177723	-0.0450810883467	-0.0281909430945	-0.0271925785578	0.0074137563049	0.0135477611129
     154	0.0275694366255	0.0419468226470	0.0066562008429	0.0123474112028	-0.0082815494000	0.0755726776787	-0.0026861334977	0.0045748334631
     155	0.0273981348982	0.0393803544364	0.0027334549524	-0.0041956691098	-0.0579992092083	-0.0216106373621	0.0143402975601	0.0084174438183
     156	0.0175706064911	-0.0406384018803	-0.0007328425703	0.0106834116814	-0.0041456775314	-0.0150495330971	-0.0549593379952	-0.0218486246523
     157	0.0237163423729	-0.0447015245456	-0.0041100479098	0.0291469734313	0.0520400667378	0.0082675782779	0.0053063996578	0.0002686942384
     158	-0.0465946006896	0.0029954868831	-0.0025691571794	0.0162099481866	0.0462737680060	-0.0046003531437	0.0619961988576	-0.0187931177379
     159	-0.0440532479164	0.0054357421676	-0.0042298897486	0.0021498607964	0.0057746107404	-0.0114120384614	-0.0066514716507	0.0223040044217
     160	0.0232133858228	-0.0443026079686	-0.0009598411064	0.0268436247279	0.0162032776001	0.0015924220267	-0.0124916130273	0.0305175210060
     161	0.0271548839189	0.0425766261522	-0.0012212664772	0.0423163921865	0.0138755998450	-0.0406490877997	0.0019809011268	-0.0323044433418
     162	0.0276050271234	0.0431487191925	0.0013053805222	0.0200709869564	-0.0308191571416	0.0025202356732	-0.0430383108450	0.0296913777740
     163	0.0239264664999	-0.0445675055986	-0.0061941386004	0.0310558237115	0.0135509238223	-0.0538794249282	-0.0398300811308	-0.0262798587977
     164	-0.0266180812776	0.0014600107129	-0.0062784130714	-0.1047791061449	-0.0347363765817	-0.1111798194803	-0.0266219785602	-0.0184956953228
     165	-0.0380319980235	0.0088393196506	0.0003523918638	-0.0125823030162	-0.0223561821291	0.0559089737200	-0.0296041950229	0.0062279823268
     166	0.0234627028971	-0.0423378391623	0.0008494704917	0.0160235052654	-0.0164983774169	-0.0169585322625	-0.0470823271539	0.0451675878915
     167	0.0246454878904	-0.0444782378359	-0.0015174224346	0.0104029501503	0.0163315590571	-0.0023964862938	-0.0212594726754	0.0015059091586
     168	0.0188575620403	-0.0421337200469	0.0013523428895	-0.0043459862735	-0.0314548462288	0.0455791214363	0.0242308816243	-0.0273211255231
     169	0.0251029150771	-0.0406396997476	0.0033466479814	0.0011008148798	0.0068612517466	0.0168938283693	-0.0073915290192	-0.0197247419398
     170	0.0269666602331	0.0034841445318	0.0007678421176	-0.0618963219228	0.0153356744841	0.0215297526225	0.0526060004816	0.0742457114825
     171	0.0276773349538	0.0212530857050	-0.0004905171714	-0.0615195755572	-0.0102096042112	0.0023521169341	0.0402873982329	0.0135242411814
     172	0.0237836006619	-0.0446121310307	0.0027135293199	0.0173107135488	0.0052044229395	-0.0012736768738	0.0093140834948	-0.0268927788318
     173	-0.0266476984522	0.0133079480143	0.0079970858366	-0.0831385654538	-0.0039523702788	-0.0273668621209	-0.0554843185651	0.0400906284944
     174	0.0275272738492	0.0430199992422	-0.0029184736318	0.0362698077804	0.0584407663263	0.0007731875968	-0.0000438104541	-0.0029411168681
     175	0.0283699279318	0.0361275791718	-0.0004004418304	-0.0274136962198	-0.0159934849253	-0.0130610187742	-0.0496164182587	0.0622478223738
     176	-0.0451259783923	-0.0015686239135	-0.0049242696987	-0.0045183606355	-0.0513016260383	-0.0197623791880	-0.0500965140308	-0.0029182450796
     177	0.0237734906965	0.0412097848367	-0.0036642817617	0.0266702440893	0.0397672071885	-0.0497455679682	0.0193874985455	-0.0289616834497
     178	-0.0493409615319	0.0009327262382	-0.0032585810065	0.0109940044654	0.0099864696427	-0.0013839919291	-0.0152194685384	-0.0166199621571
     179	-0.0489113807938	0.0025771470809	-0.0049547036247	0.0146782421441	-0.0093406999812	-0.0224856449411	0.0345992971003	-0.0100955032814
     180	0.0269489487681	0.0417724784454	0.0006478662636	0.0020788243453	0.0378410745261	0.0068003247281	-0.0022798173314	0.0232782412381
     181	-0.0494049016308	0.0023827696848	0.0041697292912	0.0137692105347	-0.0221683033291	0.0085027646296	0.0224065612015	0.0043850307676
     182	0.0292379272975	0.0346781015935	0.0007212072660	-0.0554004142796	0.0348173194187	0.0552086909722	-0.0065921670260	-0.0576407818348
     183	0.0274223316346	0.0429886565806	0.0045018565905	0.0282995887500	-0.0489423131912	-0.0058381977770	0.0215873883131	0.0001200304559
     184	0.0152580405153	0.0376268414717	-0.0052141352109	0.0087579555321	-0.0188569689098	0.0001238422174	0.0055929649426	-0.0191933867084
     185	-0.0493904897893	0.0017732581543	-0.0091122524717	0.0143700501542	-0.0004884310456	-0.0202661059752	-0.0047562709793	-0.0238258276821
     186	0.0284020278506	0.0227210276786	0.0051537820332	-0.0575019749660	0.0330343165383	0.0470459458602	-0.0532505622988	0.0179695442556
     187	0.0141485243331	-0.0403109547131	-0.0016738747907	0.0034126376373	0.0474208413335	-0.0253769423797	0.0482563615835	0.0289740124321
     188	0.0238930320438	-0.0437821552785	0.0032364788776	0.0088142336363	-0.0082027333307	0.0204659995345	0.0208759043149	-0.0089235427104
     189	0.0273182263370	0.0433393586403	-0.0017237235901	0.0389212531537	-0.0185949946035	-0.0191705858598	0.0042428026408	-0.0430423984776
     190	-0.0390346779961	-0.0053215446809	-0.0015935818504	-0.0227337988974	-0.0170258583607	-0.0100261978884	0.0136534405895	-0.0325677931917
     191	0.0269938869695	0.0423107233044	-0.0022007751294	0.0275028306398	-0.0198155361598	0.0294303857851	-0.0050209478114	0.0036194860846
     192	0.0242178582783	-0.0446673448115	-0.0019752505861	0.0243307951122	0.0335265232324	0.0149973694950	-0.0069665682464	-0.0292440741829
     193	0.0278840351803	0.0401005852850	-0.0080193770354	0.0058881041720	-0.0314002193701	0.0254491425595	0.0132816987848	0.0300300737169
     194	0.0244146522676	-0.0449717283162	-0.0031359107807	0.0110979995829	-0.0210897817777	-0.0006433262798	0.0269591139894	0.0119561809367
     195	0.0007256830942	-0.0318344368861	0.0012983684460	-0.0228947672991	-0.0345285414821	0.0007753111972	0.0282832875011	-0.0249037496306
     196	-0.0491985827692	0.0015168973152	-0.0084389607784	0.0138581149755	-0.0101544849247	0.0097122437775	0.0066945927686	0.0182023908180
